ID,rock_type
TEST_26366,Granite
TEST_26367,Granite
TEST_26368,Granite
TEST_26369,Granite
TEST_26370,Granite
TEST_26371,Granite
TEST_26372,Granite
TEST_26373,Granite
TEST_26374,Granite
TEST_26375,Granite
TEST_26376,Granite
TEST_26377,Granite
TEST_26378,Granite
TEST_26379,Granite
TEST_26380,Granite
TEST_26381,Granite
TEST_26382,Granite
TEST_26383,Granite
TEST_26384,Granite
TEST_26385,Granite
TEST_26386,Granite
TEST_26387,Granite
TEST_26388,Granite
TEST_26389,Granite
TEST_26390,Granite
TEST_26391,Granite
TEST_26392,Granite
TEST_26393,Granite
TEST_26394,Granite
TEST_26395,Granite
TEST_26396,Granite
TEST_26397,Granite
TEST_26398,Granite
TEST_26399,Granite
TEST_26400,Granite
TEST_26401,Granite
TEST_26402,Granite
TEST_26403,Granite
TEST_26404,Granite
TEST_26405,Granite
TEST_26406,Granite
TEST_26407,Granite
TEST_26408,Granite
TEST_26409,Granite
TEST_26410,Granite
TEST_26411,Granite
TEST_26412,Granite
TEST_26413,Granite
TEST_26414,Granite
TEST_26415,Granite
TEST_26416,Granite
TEST_26417,Granite
TEST_26418,Granite
TEST_26419,Granite
TEST_26420,Weathered_Rock
TEST_26421,Granite
TEST_26422,Granite
TEST_26423,Granite
TEST_26424,Granite
TEST_26425,Granite
TEST_26426,Granite
TEST_26427,Granite
TEST_26428,Granite
TEST_26429,Granite
TEST_26430,Granite
TEST_26431,Granite
TEST_26432,Granite
TEST_26433,Granite
TEST_26434,Granite
TEST_26435,Granite
TEST_26436,Granite
TEST_26437,Granite
TEST_26438,Granite
TEST_26439,Granite
TEST_26440,Granite
TEST_26441,Granite
TEST_26442,Granite
TEST_26443,Granite
TEST_26444,Weathered_Rock
TEST_26445,Granite
TEST_26446,Weathered_Rock
TEST_26447,Granite
TEST_26448,Granite
TEST_26449,Granite
TEST_26450,Granite
TEST_26451,Granite
TEST_26452,Granite
TEST_26453,Granite
TEST_26454,Granite
TEST_26455,Granite
TEST_26456,Granite
TEST_26457,Granite
TEST_26458,Granite
TEST_26459,Granite
TEST_26460,Granite
TEST_26461,Granite
TEST_26462,Granite
TEST_26463,Granite
TEST_26464,Granite
TEST_26465,Granite
TEST_26466,Granite
TEST_26467,Granite
TEST_26468,Granite
TEST_26469,Granite
TEST_26470,Granite
TEST_26471,Granite
TEST_26472,Granite
TEST_26473,Granite
TEST_26474,Granite
TEST_26475,Granite
TEST_26476,Granite
TEST_26477,Granite
TEST_26478,Granite
TEST_26479,Granite
TEST_26480,Granite
TEST_26481,Granite
TEST_26482,Granite
TEST_26483,Granite
TEST_26484,Granite
TEST_26485,Granite
TEST_26486,Granite
TEST_26487,Granite
TEST_26488,Granite
TEST_26489,Granite
TEST_26490,Granite
TEST_26491,Granite
TEST_26492,Granite
TEST_26493,Granite
TEST_26494,Granite
TEST_26495,Granite
TEST_26496,Granite
TEST_26497,Granite
TEST_26498,Granite
TEST_26499,Granite
TEST_26500,Granite
TEST_26501,Granite
TEST_26502,Granite
TEST_26503,Granite
TEST_26504,Granite
TEST_26505,Granite
TEST_26506,Granite
TEST_26507,Granite
TEST_26508,Granite
TEST_26509,Granite
TEST_26510,Granite
TEST_26511,Granite
TEST_26512,Granite
TEST_26513,Granite
TEST_26514,Granite
TEST_26515,Granite
TEST_26516,Granite
TEST_26517,Granite
TEST_26518,Granite
TEST_26519,Granite
TEST_26520,Granite
TEST_26521,Granite
TEST_26522,Granite
TEST_26523,Granite
TEST_26524,Granite
TEST_26525,Granite
TEST_26526,Granite
TEST_26527,Granite
TEST_26528,Granite
TEST_26529,Granite
TEST_26530,Granite
TEST_26531,Granite
TEST_26532,Granite
TEST_26533,Granite
TEST_26534,Granite
TEST_26535,Granite
TEST_26536,Granite
TEST_26537,Granite
TEST_26538,Granite
TEST_26539,Granite
TEST_26540,Granite
TEST_26541,Granite
TEST_26542,Granite
TEST_26543,Granite
TEST_26544,Granite
TEST_26545,Granite
TEST_26546,Granite
TEST_26547,Granite
TEST_26548,Granite
TEST_26549,Granite
TEST_26550,Granite
TEST_26551,Granite
TEST_26552,Granite
TEST_26553,Granite
TEST_26554,Granite
TEST_26555,Granite
TEST_26556,Granite
TEST_26557,Granite
TEST_26558,Granite
TEST_26559,Granite
TEST_26560,Granite
TEST_26561,Granite
TEST_26562,Granite
TEST_26563,Granite
TEST_26564,Granite
TEST_26565,Granite
TEST_26566,Granite
TEST_26567,Granite
TEST_26568,Granite
TEST_26569,Granite
TEST_26570,Granite
TEST_26571,Granite
TEST_26572,Granite
TEST_26573,Granite
TEST_26574,Granite
TEST_26575,Granite
TEST_26576,Granite
TEST_26577,Granite
TEST_26578,Granite
TEST_26579,Granite
TEST_26580,Granite
TEST_26581,Granite
TEST_26582,Granite
TEST_26583,Granite
TEST_26584,Granite
TEST_26585,Granite
TEST_26586,Granite
TEST_26587,Granite
TEST_26588,Granite
TEST_26589,Granite
TEST_26590,Granite
TEST_26591,Granite
TEST_26592,Granite
TEST_26593,Granite
TEST_26594,Granite
TEST_26595,Andesite
TEST_26596,Granite
TEST_26597,Granite
TEST_26598,Granite
TEST_26599,Granite
TEST_26600,Granite
TEST_26601,Granite
TEST_26602,Granite
TEST_26603,Granite
TEST_26604,Granite
TEST_26605,Granite
TEST_26606,Granite
TEST_26607,Granite
TEST_26608,Granite
TEST_26609,Granite
TEST_26610,Granite
TEST_26611,Granite
TEST_26612,Granite
TEST_26613,Granite
TEST_26614,Granite
TEST_26615,Granite
TEST_26616,Granite
TEST_26617,Granite
TEST_26618,Granite
TEST_26619,Granite
TEST_26620,Granite
TEST_26621,Granite
TEST_26622,Granite
TEST_26623,Granite
TEST_26624,Granite
TEST_26625,Granite
TEST_26626,Granite
TEST_26627,Granite
TEST_26628,Granite
TEST_26629,Granite
TEST_26630,Granite
TEST_26631,Granite
TEST_26632,Granite
TEST_26633,Granite
TEST_26634,Granite
TEST_26635,Granite
TEST_26636,Granite
TEST_26637,Granite
TEST_26638,Granite
TEST_26639,Granite
TEST_26640,Granite
TEST_26641,Granite
TEST_26642,Granite
TEST_26643,Granite
TEST_26644,Granite
TEST_26645,Granite
TEST_26646,Granite
TEST_26647,Granite
TEST_26648,Weathered_Rock
TEST_26649,Granite
TEST_26650,Granite
TEST_26651,Granite
TEST_26652,Granite
TEST_26653,Granite
TEST_26654,Granite
TEST_26655,Granite
TEST_26656,Granite
TEST_26657,Granite
TEST_26658,Granite
TEST_26659,Granite
TEST_26660,Granite
TEST_26661,Granite
TEST_26662,Granite
TEST_26663,Granite
TEST_26664,Granite
TEST_26665,Granite
TEST_26666,Granite
TEST_26667,Granite
TEST_26668,Granite
TEST_26669,Granite
TEST_26670,Granite
TEST_26671,Granite
TEST_26672,Granite
TEST_26673,Granite
TEST_26674,Granite
TEST_26675,Granite
TEST_26676,Granite
TEST_26677,Granite
TEST_26678,Granite
TEST_26679,Granite
TEST_26680,Granite
TEST_26681,Granite
TEST_26682,Granite
TEST_26683,Granite
TEST_26684,Granite
TEST_26685,Granite
TEST_26686,Granite
TEST_26687,Granite
TEST_26688,Granite
TEST_26689,Granite
TEST_26690,Granite
TEST_26691,Granite
TEST_26692,Granite
TEST_26693,Granite
TEST_26694,Granite
TEST_26695,Granite
TEST_26696,Granite
TEST_26697,Granite
TEST_26698,Granite
TEST_26699,Granite
TEST_26700,Granite
TEST_26701,Granite
TEST_26702,Granite
TEST_26703,Granite
TEST_26704,Granite
TEST_26705,Granite
TEST_26706,Granite
TEST_26707,Granite
TEST_26708,Granite
TEST_26709,Granite
TEST_26710,Granite
TEST_26711,Granite
TEST_26712,Granite
TEST_26713,Granite
TEST_26714,Granite
TEST_26715,Granite
TEST_26716,Granite
TEST_26717,Granite
TEST_26718,Granite
TEST_26719,Granite
TEST_26720,Granite
TEST_26721,Granite
TEST_26722,Granite
TEST_26723,Granite
TEST_26724,Granite
TEST_26725,Granite
TEST_26726,Granite
TEST_26727,Granite
TEST_26728,Granite
TEST_26729,Granite
TEST_26730,Granite
TEST_26731,Granite
TEST_26732,Granite
TEST_26733,Granite
TEST_26734,Granite
TEST_26735,Granite
TEST_26736,Granite
TEST_26737,Granite
TEST_26738,Granite
TEST_26739,Granite
TEST_26740,Granite
TEST_26741,Granite
TEST_26742,Granite
TEST_26743,Granite
TEST_26744,Granite
TEST_26745,Granite
TEST_26746,Granite
TEST_26747,Granite
TEST_26748,Granite
TEST_26749,Granite
TEST_26750,Granite
TEST_26751,Granite
TEST_26752,Granite
TEST_26753,Granite
TEST_26754,Granite
TEST_26755,Granite
TEST_26756,Granite
TEST_26757,Weathered_Rock
TEST_26758,Granite
TEST_26759,Granite
TEST_26760,Granite
TEST_26761,Granite
TEST_26762,Granite
TEST_26763,Granite
TEST_26764,Granite
TEST_26765,Granite
TEST_26766,Granite
TEST_26767,Granite
TEST_26768,Granite
TEST_26769,Granite
TEST_26770,Granite
TEST_26771,Granite
TEST_26772,Granite
TEST_26773,Granite
TEST_26774,Granite
TEST_26775,Granite
TEST_26776,Granite
TEST_26777,Granite
TEST_26778,Granite
TEST_26779,Granite
TEST_26780,Granite
TEST_26781,Granite
TEST_26782,Granite
TEST_26783,Granite
TEST_26784,Granite
TEST_26785,Granite
TEST_26786,Granite
TEST_26787,Granite
TEST_26788,Granite
TEST_26789,Granite
TEST_26790,Granite
TEST_26791,Granite
TEST_26792,Granite
TEST_26793,Granite
TEST_26794,Granite
TEST_26795,Granite
TEST_26796,Granite
TEST_26797,Granite
TEST_26798,Granite
TEST_26799,Granite
TEST_26800,Granite
TEST_26801,Granite
TEST_26802,Granite
TEST_26803,Granite
TEST_26804,Granite
TEST_26805,Granite
TEST_26806,Granite
TEST_26807,Granite
TEST_26808,Granite
TEST_26809,Granite
TEST_26810,Granite
TEST_26811,Granite
TEST_26812,Granite
TEST_26813,Granite
TEST_26814,Granite
TEST_26815,Granite
TEST_26816,Granite
TEST_26817,Granite
TEST_26818,Granite
TEST_26819,Granite
TEST_26820,Granite
TEST_26821,Granite
TEST_26822,Granite
TEST_26823,Granite
TEST_26824,Granite
TEST_26825,Granite
TEST_26826,Granite
TEST_26827,Granite
TEST_26828,Granite
TEST_26829,Granite
TEST_26830,Granite
TEST_26831,Granite
TEST_26832,Granite
TEST_26833,Granite
TEST_26834,Granite
TEST_26835,Granite
TEST_26836,Granite
TEST_26837,Granite
TEST_26838,Granite
TEST_26839,Granite
TEST_26840,Granite
TEST_26841,Granite
TEST_26842,Granite
TEST_26843,Granite
TEST_26844,Granite
TEST_26845,Granite
TEST_26846,Granite
TEST_26847,Granite
TEST_26848,Granite
TEST_26849,Granite
TEST_26850,Granite
TEST_26851,Granite
TEST_26852,Granite
TEST_26853,Granite
TEST_26854,Granite
TEST_26855,Granite
TEST_26856,Granite
TEST_26857,Granite
TEST_26858,Granite
TEST_26859,Granite
TEST_26860,Granite
TEST_26861,Granite
TEST_26862,Granite
TEST_26863,Granite
TEST_26864,Granite
TEST_26865,Granite
TEST_26866,Granite
TEST_26867,Granite
TEST_26868,Granite
TEST_26869,Granite
TEST_26870,Granite
TEST_26871,Granite
TEST_26872,Granite
TEST_26873,Granite
TEST_26874,Granite
TEST_26875,Granite
TEST_26876,Granite
TEST_26877,Granite
TEST_26878,Granite
TEST_26879,Granite
TEST_26880,Granite
TEST_26881,Granite
TEST_26882,Granite
TEST_26883,Granite
TEST_26884,Granite
TEST_26885,Granite
TEST_26886,Granite
TEST_26887,Granite
TEST_26888,Granite
TEST_26889,Granite
TEST_26890,Granite
TEST_26891,Granite
TEST_26892,Granite
TEST_26893,Granite
TEST_26894,Granite
TEST_26895,Granite
TEST_26896,Granite
TEST_26897,Granite
TEST_26898,Granite
TEST_26899,Granite
TEST_26900,Granite
TEST_26901,Granite
TEST_26902,Granite
TEST_26903,Granite
TEST_26904,Granite
TEST_26905,Granite
TEST_26906,Granite
TEST_26907,Granite
TEST_26908,Granite
TEST_26909,Granite
TEST_26910,Granite
TEST_26911,Gneiss
TEST_26912,Gneiss
TEST_26913,Gneiss
TEST_26914,Weathered_Rock
TEST_26915,Gneiss
TEST_26916,Granite
TEST_26917,Gneiss
TEST_26918,Gneiss
TEST_26919,Gneiss
TEST_26920,Gneiss
TEST_26921,Gneiss
TEST_26922,Etc
TEST_26923,Gneiss
TEST_26924,Gneiss
TEST_26925,Gneiss
TEST_26926,Gneiss
TEST_26927,Gneiss
TEST_26928,Gneiss
TEST_26929,Gneiss
TEST_26930,Gneiss
TEST_26931,Gneiss
TEST_26932,Gneiss
TEST_26933,Mud_Sandstone
TEST_26934,Andesite
TEST_26935,Gneiss
TEST_26936,Gneiss
TEST_26937,Gneiss
TEST_26938,Gneiss
TEST_26939,Weathered_Rock
TEST_26940,Gneiss
TEST_26941,Weathered_Rock
TEST_26942,Gneiss
TEST_26943,Gneiss
TEST_26944,Gneiss
TEST_26945,Gneiss
TEST_26946,Gneiss
TEST_26947,Etc
TEST_26948,Gneiss
TEST_26949,Gneiss
TEST_26950,Weathered_Rock
TEST_26951,Weathered_Rock
TEST_26952,Gneiss
TEST_26953,Weathered_Rock
TEST_26954,Gneiss
TEST_26955,Gneiss
TEST_26956,Gneiss
TEST_26957,Gneiss
TEST_26958,Weathered_Rock
TEST_26959,Gneiss
TEST_26960,Gneiss
TEST_26961,Gneiss
TEST_26962,Gneiss
TEST_26963,Gneiss
TEST_26964,Gneiss
TEST_26965,Gneiss
TEST_26966,Gneiss
TEST_26967,Gneiss
TEST_26968,Gneiss
TEST_26969,Weathered_Rock
TEST_26970,Gneiss
TEST_26971,Etc
TEST_26972,Gneiss
TEST_26973,Gneiss
TEST_26974,Gneiss
TEST_26975,Weathered_Rock
TEST_26976,Etc
TEST_26977,Gneiss
TEST_26978,Weathered_Rock
TEST_26979,Gneiss
TEST_26980,Gneiss
TEST_26981,Mud_Sandstone
TEST_26982,Gneiss
TEST_26983,Gneiss
TEST_26984,Gneiss
TEST_26985,Gneiss
TEST_26986,Gneiss
TEST_26987,Gneiss
TEST_26988,Gneiss
TEST_26989,Gneiss
TEST_26990,Gneiss
TEST_26991,Gneiss
TEST_26992,Gneiss
TEST_26993,Gneiss
TEST_26994,Gneiss
TEST_26995,Mud_Sandstone
TEST_26996,Etc
TEST_26997,Gneiss
TEST_26998,Etc
TEST_26999,Gneiss
TEST_27000,Gneiss
TEST_27001,Gneiss
TEST_27002,Gneiss
TEST_27003,Gneiss
TEST_27004,Gneiss
TEST_27005,Gneiss
TEST_27006,Gneiss
TEST_27007,Gneiss
TEST_27008,Gneiss
TEST_27009,Gneiss
TEST_27010,Gneiss
TEST_27011,Andesite
TEST_27012,Gneiss
TEST_27013,Gneiss
TEST_27014,Gneiss
TEST_27015,Gneiss
TEST_27016,Gneiss
TEST_27017,Gneiss
TEST_27018,Gneiss
TEST_27019,Gneiss
TEST_27020,Etc
TEST_27021,Gneiss
TEST_27022,Gneiss
TEST_27023,Gneiss
TEST_27024,Gneiss
TEST_27025,Weathered_Rock
TEST_27026,Weathered_Rock
TEST_27027,Gneiss
TEST_27028,Gneiss
TEST_27029,Gneiss
TEST_27030,Gneiss
TEST_27031,Gneiss
TEST_27032,Gneiss
TEST_27033,Gneiss
TEST_27034,Gneiss
TEST_27035,Gneiss
TEST_27036,Gneiss
TEST_27037,Gneiss
TEST_27038,Gneiss
TEST_27039,Gneiss
TEST_27040,Gneiss
TEST_27041,Etc
TEST_27042,Gneiss
TEST_27043,Weathered_Rock
TEST_27044,Gneiss
TEST_27045,Gneiss
TEST_27046,Gneiss
TEST_27047,Gneiss
TEST_27048,Gneiss
TEST_27049,Gneiss
TEST_27050,Gneiss
TEST_27051,Gneiss
TEST_27052,Etc
TEST_27053,Etc
TEST_27054,Gneiss
TEST_27055,Etc
TEST_27056,Gneiss
TEST_27057,Gneiss
TEST_27058,Gneiss
TEST_27059,Gneiss
TEST_27060,Gneiss
TEST_27061,Gneiss
TEST_27062,Gneiss
TEST_27063,Gneiss
TEST_27064,Gneiss
TEST_27065,Gneiss
TEST_27066,Etc
TEST_27067,Etc
TEST_27068,Gneiss
TEST_27069,Etc
TEST_27070,Gneiss
TEST_27071,Gneiss
TEST_27072,Etc
TEST_27073,Gneiss
TEST_27074,Gneiss
TEST_27075,Gneiss
TEST_27076,Gneiss
TEST_27077,Gneiss
TEST_27078,Gneiss
TEST_27079,Gneiss
TEST_27080,Gneiss
TEST_27081,Gneiss
TEST_27082,Weathered_Rock
TEST_27083,Gneiss
TEST_27084,Mud_Sandstone
TEST_27085,Gneiss
TEST_27086,Gneiss
TEST_27087,Gneiss
TEST_27088,Gneiss
TEST_27089,Gneiss
TEST_27090,Gneiss
TEST_27091,Gneiss
TEST_27092,Gneiss
TEST_27093,Gneiss
TEST_27094,Gneiss
TEST_27095,Gneiss
TEST_27096,Mud_Sandstone
TEST_27097,Gneiss
TEST_27098,Gneiss
TEST_27099,Gneiss
TEST_27100,Gneiss
TEST_27101,Gneiss
TEST_27102,Gneiss
TEST_27103,Gneiss
TEST_27104,Gneiss
TEST_27105,Etc
TEST_27106,Gneiss
TEST_27107,Gneiss
TEST_27108,Gneiss
TEST_27109,Granite
TEST_27110,Gneiss
TEST_27111,Gneiss
TEST_27112,Etc
TEST_27113,Gneiss
TEST_27114,Gneiss
TEST_27115,Gneiss
TEST_27116,Gneiss
TEST_27117,Gneiss
TEST_27118,Etc
TEST_27119,Gneiss
TEST_27120,Gneiss
TEST_27121,Gneiss
TEST_27122,Gneiss
TEST_27123,Gneiss
TEST_27124,Gneiss
TEST_27125,Mud_Sandstone
TEST_27126,Gneiss
TEST_27127,Gneiss
TEST_27128,Gneiss
TEST_27129,Gneiss
TEST_27130,Gneiss
TEST_27131,Gneiss
TEST_27132,Gneiss
TEST_27133,Gneiss
TEST_27134,Gneiss
TEST_27135,Gneiss
TEST_27136,Gneiss
TEST_27137,Gneiss
TEST_27138,Gneiss
TEST_27139,Gneiss
TEST_27140,Gneiss
TEST_27141,Gneiss
TEST_27142,Gneiss
TEST_27143,Gneiss
TEST_27144,Gneiss
TEST_27145,Gneiss
TEST_27146,Gneiss
TEST_27147,Gneiss
TEST_27148,Gneiss
TEST_27149,Gneiss
TEST_27150,Gneiss
TEST_27151,Etc
TEST_27152,Gneiss
TEST_27153,Weathered_Rock
TEST_27154,Etc
TEST_27155,Etc
TEST_27156,Gneiss
TEST_27157,Etc
TEST_27158,Gneiss
TEST_27159,Etc
TEST_27160,Weathered_Rock
TEST_27161,Gneiss
TEST_27162,Gneiss
TEST_27163,Gneiss
TEST_27164,Granite
TEST_27165,Gneiss
TEST_27166,Gneiss
TEST_27167,Gneiss
TEST_27168,Gneiss
TEST_27169,Gneiss
TEST_27170,Weathered_Rock
TEST_27171,Gneiss
TEST_27172,Etc
TEST_27173,Gneiss
TEST_27174,Gneiss
TEST_27175,Gneiss
TEST_27176,Gneiss
TEST_27177,Weathered_Rock
TEST_27178,Gneiss
TEST_27179,Weathered_Rock
TEST_27180,Gneiss
TEST_27181,Weathered_Rock
TEST_27182,Weathered_Rock
TEST_27183,Gneiss
TEST_27184,Gneiss
TEST_27185,Gneiss
TEST_27186,Gneiss
TEST_27187,Weathered_Rock
TEST_27188,Weathered_Rock
TEST_27189,Gneiss
TEST_27190,Gneiss
TEST_27191,Gneiss
TEST_27192,Gneiss
TEST_27193,Gneiss
TEST_27194,Mud_Sandstone
TEST_27195,Gneiss
TEST_27196,Gneiss
TEST_27197,Gneiss
TEST_27198,Gneiss
TEST_27199,Gneiss
TEST_27200,Gneiss
TEST_27201,Etc
TEST_27202,Gneiss
TEST_27203,Gneiss
TEST_27204,Gneiss
TEST_27205,Gneiss
TEST_27206,Gneiss
TEST_27207,Gneiss
TEST_27208,Gneiss
TEST_27209,Granite
TEST_27210,Mud_Sandstone
TEST_27211,Gneiss
TEST_27212,Gneiss
TEST_27213,Gneiss
TEST_27214,Gneiss
TEST_27215,Gneiss
TEST_27216,Gneiss
TEST_27217,Weathered_Rock
TEST_27218,Gneiss
TEST_27219,Gneiss
TEST_27220,Gneiss
TEST_27221,Gneiss
TEST_27222,Weathered_Rock
TEST_27223,Weathered_Rock
TEST_27224,Gneiss
TEST_27225,Etc
TEST_27226,Gneiss
TEST_27227,Etc
TEST_27228,Mud_Sandstone
TEST_27229,Gneiss
TEST_27230,Gneiss
TEST_27231,Etc
TEST_27232,Etc
TEST_27233,Weathered_Rock
TEST_27234,Gneiss
TEST_27235,Etc
TEST_27236,Gneiss
TEST_27237,Gneiss
TEST_27238,Weathered_Rock
TEST_27239,Granite
TEST_27240,Gneiss
TEST_27241,Etc
TEST_27242,Gneiss
TEST_27243,Weathered_Rock
TEST_27244,Gneiss
TEST_27245,Gneiss
TEST_27246,Gneiss
TEST_27247,Gneiss
TEST_27248,Gneiss
TEST_27249,Etc
TEST_27250,Gneiss
TEST_27251,Gneiss
TEST_27252,Andesite
TEST_27253,Etc
TEST_27254,Gneiss
TEST_27255,Gneiss
TEST_27256,Gneiss
TEST_27257,Etc
TEST_27258,Etc
TEST_27259,Gneiss
TEST_27260,Etc
TEST_27261,Gneiss
TEST_27262,Gneiss
TEST_27263,Gneiss
TEST_27264,Gneiss
TEST_27265,Gneiss
TEST_27266,Gneiss
TEST_27267,Etc
TEST_27268,Gneiss
TEST_27269,Gneiss
TEST_27270,Gneiss
TEST_27271,Gneiss
TEST_27272,Mud_Sandstone
TEST_27273,Gneiss
TEST_27274,Gneiss
TEST_27275,Gneiss
TEST_27276,Gneiss
TEST_27277,Gneiss
TEST_27278,Gneiss
TEST_27279,Gneiss
TEST_27280,Gneiss
TEST_27281,Gneiss
TEST_27282,Gneiss
TEST_27283,Weathered_Rock
TEST_27284,Weathered_Rock
TEST_27285,Mud_Sandstone
TEST_27286,Etc
TEST_27287,Gneiss
TEST_27288,Weathered_Rock
TEST_27289,Weathered_Rock
TEST_27290,Gneiss
TEST_27291,Gneiss
TEST_27292,Gneiss
TEST_27293,Gneiss
TEST_27294,Andesite
TEST_27295,Gneiss
TEST_27296,Gneiss
TEST_27297,Gneiss
TEST_27298,Gneiss
TEST_27299,Gneiss
TEST_27300,Weathered_Rock
TEST_27301,Weathered_Rock
TEST_27302,Gneiss
TEST_27303,Gneiss
TEST_27304,Gneiss
TEST_27305,Gneiss
TEST_27306,Gneiss
TEST_27307,Gneiss
TEST_27308,Gneiss
TEST_27309,Gneiss
TEST_27310,Gneiss
TEST_27311,Gneiss
TEST_27312,Gneiss
TEST_27313,Gneiss
TEST_27314,Gneiss
TEST_27315,Gneiss
TEST_27316,Gneiss
TEST_27317,Gneiss
TEST_27318,Gneiss
TEST_27319,Gneiss
TEST_27320,Gneiss
TEST_27321,Granite
TEST_27322,Gneiss
TEST_27323,Gneiss
TEST_27324,Gneiss
TEST_27325,Gneiss
TEST_27326,Gneiss
TEST_27327,Weathered_Rock
TEST_27328,Gneiss
TEST_27329,Gneiss
TEST_27330,Gneiss
TEST_27331,Gneiss
TEST_27332,Gneiss
TEST_27333,Gneiss
TEST_27334,Gneiss
TEST_27335,Gneiss
TEST_27336,Gneiss
TEST_27337,Weathered_Rock
TEST_27338,Gneiss
TEST_27339,Etc
TEST_27340,Etc
TEST_27341,Gneiss
TEST_27342,Weathered_Rock
TEST_27343,Gneiss
TEST_27344,Gneiss
TEST_27345,Gneiss
TEST_27346,Gneiss
TEST_27347,Gneiss
TEST_27348,Gneiss
TEST_27349,Gneiss
TEST_27350,Gneiss
TEST_27351,Gneiss
TEST_27352,Gneiss
TEST_27353,Gneiss
TEST_27354,Granite
TEST_27355,Gneiss
TEST_27356,Gneiss
TEST_27357,Gneiss
TEST_27358,Gneiss
TEST_27359,Gneiss
TEST_27360,Gneiss
TEST_27361,Mud_Sandstone
TEST_27362,Etc
TEST_27363,Gneiss
TEST_27364,Gneiss
TEST_27365,Weathered_Rock
TEST_27366,Weathered_Rock
TEST_27367,Weathered_Rock
TEST_27368,Etc
TEST_27369,Mud_Sandstone
TEST_27370,Gneiss
TEST_27371,Gneiss
TEST_27372,Etc
TEST_27373,Gneiss
TEST_27374,Gneiss
TEST_27375,Gneiss
TEST_27376,Gneiss
TEST_27377,Gneiss
TEST_27378,Gneiss
TEST_27379,Weathered_Rock
TEST_27380,Gneiss
TEST_27381,Gneiss
TEST_27382,Gneiss
TEST_27383,Gneiss
TEST_27384,Weathered_Rock
TEST_27385,Mud_Sandstone
TEST_27386,Gneiss
TEST_27387,Weathered_Rock
TEST_27388,Weathered_Rock
TEST_27389,Gneiss
TEST_27390,Gneiss
TEST_27391,Gneiss
TEST_27392,Gneiss
TEST_27393,Weathered_Rock
TEST_27394,Gneiss
TEST_27395,Etc
TEST_27396,Gneiss
TEST_27397,Gneiss
TEST_27398,Gneiss
TEST_27399,Gneiss
TEST_27400,Gneiss
TEST_27401,Gneiss
TEST_27402,Gneiss
TEST_27403,Gneiss
TEST_27404,Gneiss
TEST_27405,Gneiss
TEST_27406,Weathered_Rock
TEST_27407,Gneiss
TEST_27408,Gneiss
TEST_27409,Gneiss
TEST_27410,Gneiss
TEST_27411,Gneiss
TEST_27412,Gneiss
TEST_27413,Weathered_Rock
TEST_27414,Weathered_Rock
TEST_27415,Weathered_Rock
TEST_27416,Gneiss
TEST_27417,Gneiss
TEST_27418,Gneiss
TEST_27419,Gneiss
TEST_27420,Gneiss
TEST_27421,Gneiss
TEST_27422,Gneiss
TEST_27423,Gneiss
TEST_27424,Gneiss
TEST_27425,Gneiss
TEST_27426,Gneiss
TEST_27427,Gneiss
TEST_27428,Gneiss
TEST_27429,Gneiss
TEST_27430,Gneiss
TEST_27431,Gneiss
TEST_27432,Gneiss
TEST_27433,Gneiss
TEST_27434,Gneiss
TEST_27435,Gneiss
TEST_27436,Gneiss
TEST_27437,Gneiss
TEST_27438,Gneiss
TEST_27439,Gneiss
TEST_27440,Gneiss
TEST_27441,Gneiss
TEST_27442,Gneiss
TEST_27443,Gneiss
TEST_27444,Gneiss
TEST_27445,Gneiss
TEST_27446,Gneiss
TEST_27447,Gneiss
TEST_27448,Gneiss
TEST_27449,Gneiss
TEST_27450,Weathered_Rock
TEST_27451,Gneiss
TEST_27452,Gneiss
TEST_27453,Gneiss
TEST_27454,Gneiss
TEST_27455,Gneiss
TEST_27456,Gneiss
TEST_27457,Gneiss
TEST_27458,Gneiss
TEST_27459,Gneiss
TEST_27460,Gneiss
TEST_27461,Gneiss
TEST_27462,Gneiss
TEST_27463,Gneiss
TEST_27464,Gneiss
TEST_27465,Gneiss
TEST_27466,Gneiss
TEST_27467,Gneiss
TEST_27468,Etc
TEST_27469,Gneiss
TEST_27470,Weathered_Rock
TEST_27471,Weathered_Rock
TEST_27472,Mud_Sandstone
TEST_27473,Gneiss
TEST_27474,Gneiss
TEST_27475,Gneiss
TEST_27476,Weathered_Rock
TEST_27477,Gneiss
TEST_27478,Gneiss
TEST_27479,Gneiss
TEST_27480,Gneiss
TEST_27481,Gneiss
TEST_27482,Gneiss
TEST_27483,Gneiss
TEST_27484,Mud_Sandstone
TEST_27485,Gneiss
TEST_27486,Weathered_Rock
TEST_27487,Gneiss
TEST_27488,Weathered_Rock
TEST_27489,Gneiss
TEST_27490,Weathered_Rock
TEST_27491,Gneiss
TEST_27492,Gneiss
TEST_27493,Gneiss
TEST_27494,Gneiss
TEST_27495,Gneiss
TEST_27496,Gneiss
TEST_27497,Gneiss
TEST_27498,Gneiss
TEST_27499,Gneiss
TEST_27500,Gneiss
TEST_27501,Gneiss
TEST_27502,Gneiss
TEST_27503,Gneiss
TEST_27504,Gneiss
TEST_27505,Gneiss
TEST_27506,Gneiss
TEST_27507,Gneiss
TEST_27508,Gneiss
TEST_27509,Gneiss
TEST_27510,Gneiss
TEST_27511,Gneiss
TEST_27512,Etc
TEST_27513,Gneiss
